/home/dantopa/Mathematica_files/nb/confidence-01.nb  Aug 23, 2026
{form number, WBS primitive, overall, assess_a, assess_b, assess_c}
634,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,-1,0
635,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,1,0,-1
636,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,-1,0,1
637,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,0,-1
638,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",-1,0,1,0
639,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",1,0,0,1
640,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,0,0
641,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,1,0
642,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",-1,0,0,1
643,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,0,0
644,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",-1,0,0,0
645,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,0,0
646,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,0,0
647,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",-1,0,0,0
648,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,-1,0
649,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,0,0
650,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,-1,0,1
651,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,-1,0,0
652,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,1,-1
653,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,0,0
654,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,0,1
655,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,1,1
656,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",-1,1,1,0
657,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,1,1,0
658,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",1,0,1,1
659,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,1,0
660,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,-1,0,0
661,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",1,0,0,0
662,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,0,0
663,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,1,0,-1
664,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,0,-1
665,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",1,1,0,0
666,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,1,0,0
667,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,0,0
668,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,-1,-1
669,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,0,0
670,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,0,-1
671,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",1,-1,1,0
672,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,0,0
673,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,0,1
674,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,0,0,1
675,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,-1,0,0
676,"da59807f-bb93-4f35-a22c-09e999b5881d","1.1.7",0,1,0,0
677,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,0,1,1
678,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",-1,-1,-1,1
679,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
680,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",0,1,0,1
681,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",0,1,1,1
682,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
683,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
684,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,-1,1,1
685,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
686,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",0,1,1,1
687,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",0,1,1,1
688,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",0,1,1,1
689,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",0,1,1,1
690,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
691,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
692,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,0,0
693,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",-1,1,-1,1
694,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",-1,1,0,1
695,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,-1,1,1
696,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",-1,1,1,1
697,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
698,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
699,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",-1,1,1,1
700,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
701,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
702,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",0,1,1,1
703,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
704,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
705,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,-1
706,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",-1,1,1,1
707,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",0,1,1,1
708,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
709,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
710,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
711,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
712,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",0,1,1,1
713,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",0,1,1,1
714,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
715,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",0,0,1,1
716,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
717,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",0,1,1,1
718,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",0,1,1,1
719,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",-1,1,1,1
720,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",-1,1,1,1
721,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",-1,1,1,1
722,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,-1
723,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",0,1,1,-1
724,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,0,-1,1
725,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",-1,1,1,1
726,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
727,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",1,1,1,1
728,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.1",-1,1,1,1
729,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",0,1,1,-1
730,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
731,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",0,1,1,1
732,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
733,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",0,1,1,1
734,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,-1,1
735,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
736,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
737,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,-1,-1,1
738,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",-1,1,1,0
739,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",0,1,1,1
740,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
741,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",0,1,1,1
742,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",0,1,1,1
743,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,-1,1,-1
744,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
745,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,-1,1,1
746,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",0,1,0,1
747,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
748,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
749,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
750,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
751,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,-1,1
752,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,0
753,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",-1,1,1,1
754,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
755,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
756,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,-1
757,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
758,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",-1,1,1,1
759,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,-1,1,1
760,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
761,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",0,1,1,1
762,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",0,1,1,1
763,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",0,1,0,1
764,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",0,1,1,1
765,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",0,1,1,1
766,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
767,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
768,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",0,1,1,1
769,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
770,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",-1,-1,1,0
771,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
772,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",0,1,1,0
773,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
774,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",0,1,1,1
775,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
776,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,0,1,1
777,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
778,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",0,1,1,1
779,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",1,1,1,1
780,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.2",-1,1,1,1
781,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,1,1,-1
782,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,1,1
783,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,1,1
784,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,1,1,1
785,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,1,1
786,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,1,1
787,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,-1,1
788,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,1,1,1
789,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,1,1
790,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,1,1
791,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,1,1,0
792,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,1,1,1
793,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,0,1,1
794,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,1,1
795,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,1,1
796,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,0,1,1
797,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,0,0
798,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,1,1
799,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,1,1
800,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,1,1
801,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,1,1,1
802,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,1,1,1
803,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,1,1,1
804,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,1,1
805,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",-1,1,1,1
806,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,1,1
807,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",-1,1,1,1
808,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,-1,1,1
809,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,-1,1
810,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",-1,0,1,1
811,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,1,-1
812,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,1,1,1
813,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,1,1
814,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",-1,1,1,1
815,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,1,1,-1
816,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,1,1
817,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,1,1,1
818,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,1,-1,1
819,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,0,1,1
820,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,1,1
821,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,1,1,-1
822,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,1,1,1
823,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",-1,1,1,1
824,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,1,1,1
825,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,1,1,1
826,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,1,0,1
827,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,1,1
828,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,0,1,1
829,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,1,-1,1
830,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,1,1,1
831,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",1,0,0,1
832,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.3",0,1,1,1
833,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",0,1,1,1
834,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",0,0,1,1
835,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,0,0
836,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",-1,1,1,1
837,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",0,1,1,1
838,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,1
839,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",0,1,1,-1
840,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",-1,0,1,1
841,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,1
842,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,1
843,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,1
844,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",0,1,1,1
845,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",0,1,1,1
846,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,-1,1
847,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,0
848,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",0,1,1,1
849,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",0,1,-1,1
850,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,0,1,1
851,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,1
852,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,1
853,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",0,1,1,1
854,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,1
855,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,1
856,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",0,1,1,1
857,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,1
858,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",0,1,-1,1
859,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",0,1,1,-1
860,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,-1
861,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",-1,1,1,1
862,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,-1
863,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,1
864,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,-1,1
865,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,1
866,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",0,1,1,1
867,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",0,1,-1,1
868,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,1
869,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",-1,1,1,1
870,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",0,1,1,1
871,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,1
872,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",-1,1,1,1
873,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",-1,1,1,1
874,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,1
875,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,1
876,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",0,1,1,1
877,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",0,-1,1,1
878,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,1
879,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",-1,1,1,0
880,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",0,1,1,1
881,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,1
882,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",0,0,1,1
883,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,1
884,"da59807f-bb93-4f35-a22c-09e999b5881d","1.2.4",1,1,1,1
885,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",-1,1,-1,1
886,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,-1,1,0
887,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",0,1,1,0
888,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,1,1,1
889,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,0,1,0
890,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,-1,1,-1
891,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,0,0,0
892,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,0,0,0
893,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,1,1,1
894,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,0,1,0
895,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,1,1,1
896,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,0,0,1
897,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,0,1,1
898,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,0,1,0
899,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,1,0,1
900,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,0,0,0
901,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",0,1,-1,0
902,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,0,1,0
903,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,0,0,0
904,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",0,1,1,0
905,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,0,0,1
906,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,1,0,1
907,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,1,1,1
908,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,0,1,1
909,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,1,1,1
910,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,1,1,1
911,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",1,1,0,1
912,"da59807f-bb93-4f35-a22c-09e999b5881d","1.3",-1,1,1,1
913,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",1,0,1,0
914,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",1,1,0,1
915,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",1,1,1,0
916,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",-1,1,0,1
917,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",1,0,-1,1
918,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",1,0,1,1
919,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",1,0,-1,1
920,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",1,-1,1,1
921,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",-1,1,1,1
922,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",1,1,0,1
923,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",1,0,1,1
924,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",0,1,0,1
925,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",1,0,0,1
926,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",1,1,-1,-1
927,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",-1,1,1,1
928,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",1,1,0,0
929,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",1,0,0,0
930,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",-1,1,0,1
931,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",-1,1,0,0
932,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",0,1,1,0
933,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",1,0,0,0
934,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",1,1,1,0
935,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",1,0,1,-1
936,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",0,1,1,1
937,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",-1,-1,1,1
938,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",-1,0,1,0
939,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",1,0,0,0
940,"da59807f-bb93-4f35-a22c-09e999b5881d","1.4",1,0,1,-1
941,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,1,1,0
942,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,0,0,1
943,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,-1,1,0
944,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,0,1,0
945,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,0,0,1
946,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,0,0,1
947,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",-1,0,1,1
948,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,1,1,-1
949,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,0,-1,0
950,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,0,1,1
951,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,-1,0,0
952,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,0,1,0
953,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,0,1,1
954,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,0,0,0
955,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",-1,1,1,0
956,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",0,0,0,0
957,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",0,1,0,1
958,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,1,0,0
959,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,0,1,0
960,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,0,1,-1
961,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,1,1,1
962,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,1,0,1
963,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,1,1,0
964,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,1,-1,0
965,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,0,0,1
